Gene stable ID	Gene name	Human gene stable ID	Human gene name
ENSCSAG00000018808		ENSG00000187840	EIF4EBP1
ENSCSAG00000018809	FANCD2OS	ENSG00000163705	FANCD2OS
ENSCSAG00000018810	HRH1	ENSG00000196639	HRH1
ENSCSAG00000018811	H1-10	ENSG00000184897	H1-10
ENSCSAG00000018812	GP9	ENSG00000169704	GP9
ENSCSAG00000018813	DNAJB8	ENSG00000179407	DNAJB8
ENSCSAG00000018814			
ENSCSAG00000018815	S1PR4	ENSG00000125910	S1PR4
ENSCSAG00000018816			
ENSCSAG00000018817	TNFAIP8L1	ENSG00000185361	TNFAIP8L1
ENSCSAG00000018818	FEM1A	ENSG00000141965	FEM1A
ENSCSAG00000018819	TICAM1	ENSG00000127666	TICAM1
ENSCSAG00000018820			
ENSCSAG00000018821	ZNRF4	ENSG00000105428	ZNRF4
ENSCSAG00000018822	FUT5	ENSG00000130383	FUT5
ENSCSAG00000018823	VMAC	ENSG00000187650	VMAC
ENSCSAG00000018824		ENSG00000267314	
ENSCSAG00000018825			
ENSCSAG00000018826	ZNF358	ENSG00000198816	ZNF358
ENSCSAG00000018827	TRAPPC5	ENSG00000181029	TRAPPC5
ENSCSAG00000018828			
ENSCSAG00000018829	CTXN1	ENSG00000178531	CTXN1
ENSCSAG00000018830	ACTL9	ENSG00000181786	ACTL9
ENSCSAG00000018831	MBD3L1	ENSG00000170948	MBD3L1
ENSCSAG00000018832	OR1M1	ENSG00000170929	OR1M1
ENSCSAG00000018833	OR7D2	ENSG00000188000	OR7D2
ENSCSAG00000018834			
ENSCSAG00000018835	S1PR2	ENSG00000267534	S1PR2
ENSCSAG00000018836	S1PR5	ENSG00000180739	S1PR5
ENSCSAG00000018837	ZNF625	ENSG00000257591	ZNF625
ENSCSAG00000018838	JUNB	ENSG00000171223	JUNB
ENSCSAG00000018839	IER2	ENSG00000160888	IER2
ENSCSAG00000018840	NHLRC4	ENSG00000257108	NHLRC4
ENSCSAG00000018841	SSTR5	ENSG00000162009	SSTR5
ENSCSAG00000018842	FAHD1	ENSG00000180185	FAHD1
ENSCSAG00000018843			
ENSCSAG00000018844	CLDN9	ENSG00000213937	CLDN9
ENSCSAG00000018845	CLDN6	ENSG00000184697	CLDN6
ENSCSAG00000018846	OR1F1	ENSG00000168124	OR1F1
ENSCSAG00000018847	OR2C1	ENSG00000168158	OR2C1
ENSCSAG00000018848	MTRNR2L4	ENSG00000232196	MTRNR2L4
ENSCSAG00000018849			
ENSCSAG00000018850	TMEM186	ENSG00000184857	TMEM186
ENSCSAG00000018851	SOCS1	ENSG00000185338	SOCS1
ENSCSAG00000018852	PRM3	ENSG00000178257	PRM3
ENSCSAG00000018853	SNN	ENSG00000184602	SNN
ENSCSAG00000018854	ITPRIPL2	ENSG00000205730	ITPRIPL2
ENSCSAG00000018855		ENSG00000117133	RPF1
ENSCSAG00000018856		ENSG00000182601	HS3ST4
ENSCSAG00000018857	C16orf82	ENSG00000234186	C16orf82
ENSCSAG00000018858	C16orf54	ENSG00000185905	C16orf54
ENSCSAG00000018859			
ENSCSAG00000018860			
ENSCSAG00000018861		ENSG00000226784	PGAM4
ENSCSAG00000018862		ENSG00000134375	TIMM17A
ENSCSAG00000018863		ENSG00000089009	RPL6
ENSCSAG00000018864	ZNF319	ENSG00000166188	ZNF319
ENSCSAG00000018865	NPAP1	ENSG00000185823	NPAP1
ENSCSAG00000018866	NDN	ENSG00000182636	NDN
ENSCSAG00000018867		ENSG00000254585	MAGEL2
ENSCSAG00000018868	MKRN3	ENSG00000179455	MKRN3
ENSCSAG00000018869			
ENSCSAG00000018870			
ENSCSAG00000018871			
ENSCSAG00000018872			
ENSCSAG00000018873	CCR8	ENSG00000179934	CCR8
ENSCSAG00000018874	CX3CR1	ENSG00000168329	CX3CR1
ENSCSAG00000018875			
ENSCSAG00000018876			
ENSCSAG00000018877	EPM2AIP1	ENSG00000178567	EPM2AIP1
ENSCSAG00000018878			
ENSCSAG00000018879			
ENSCSAG00000018880	MAGEF1	ENSG00000177383	MAGEF1
ENSCSAG00000018881		ENSG00000273841	TAF9
ENSCSAG00000018882	B3GNT5	ENSG00000176597	B3GNT5
ENSCSAG00000018883	SOX2	ENSG00000181449	SOX2
ENSCSAG00000018884		ENSG00000220205	VAMP2
ENSCSAG00000018885			
ENSCSAG00000018886			
ENSCSAG00000018887	GPR160	ENSG00000173890	GPR160
ENSCSAG00000018888		ENSG00000148296	SURF6
ENSCSAG00000018889	SLITRK3	ENSG00000121871	SLITRK3
ENSCSAG00000018890	B3GALNT1	ENSG00000169255	B3GALNT1
ENSCSAG00000018891	ARL14	ENSG00000179674	ARL14
ENSCSAG00000018892	TRIM59	ENSG00000213186	TRIM59
ENSCSAG00000018893			
ENSCSAG00000018894	C3orf80	ENSG00000180044	C3orf80
ENSCSAG00000018895	GPR182	ENSG00000166856	GPR182
ENSCSAG00000018896			
ENSCSAG00000018897	ZBTB39	ENSG00000166860	ZBTB39
ENSCSAG00000018898	RAP2B	ENSG00000181467	RAP2B
ENSCSAG00000018899	P2RY12	ENSG00000169313	P2RY12
ENSCSAG00000018900			
ENSCSAG00000018901	P2RY14	ENSG00000174944	P2RY14
ENSCSAG00000018902			
ENSCSAG00000018903	GPR171	ENSG00000174946	GPR171
ENSCSAG00000018904			
ENSCSAG00000018905	LRRC10	ENSG00000198812	LRRC10
ENSCSAG00000018906	CHST2	ENSG00000175040	CHST2
ENSCSAG00000018907	ATXN7L3B	ENSG00000253719	ATXN7L3B
ENSCSAG00000018908	PAQR9	ENSG00000188582	PAQR9
ENSCSAG00000018909		ENSG00000164611	PTTG1
ENSCSAG00000018910	ZBTB38	ENSG00000177311	ZBTB38
ENSCSAG00000018911	PRR23C	ENSG00000233701	PRR23C
ENSCSAG00000018912		ENSG00000176731	RBIS
ENSCSAG00000018913		ENSG00000206260	PRR23A
ENSCSAG00000018913		ENSG00000184814	PRR23B
ENSCSAG00000018914		ENSG00000137210	TMEM14B
ENSCSAG00000018915		ENSG00000206260	PRR23A
ENSCSAG00000018915		ENSG00000184814	PRR23B
ENSCSAG00000018916	FOXL2	ENSG00000183770	FOXL2
ENSCSAG00000018917		ENSG00000064666	CNN2
ENSCSAG00000018918	SOX14	ENSG00000168875	SOX14
ENSCSAG00000018919		ENSG00000111057	KRT18
ENSCSAG00000018920	SLC35G2	ENSG00000168917	SLC35G2
ENSCSAG00000018921		ENSG00000144713	RPL32
ENSCSAG00000018922	ACKR4	ENSG00000129048	ACKR4
ENSCSAG00000018923			
ENSCSAG00000018924	LRRC3B	ENSG00000179796	LRRC3B
ENSCSAG00000018925			
ENSCSAG00000018926			
ENSCSAG00000018927	CCR4	ENSG00000183813	CCR4
ENSCSAG00000018928		ENSG00000198612	COPS8
ENSCSAG00000018929	RPL39L	ENSG00000163923	RPL39L
ENSCSAG00000018930	PYDC2	ENSG00000253548	PYDC2
ENSCSAG00000018931			
ENSCSAG00000018932			
ENSCSAG00000018933	CPN2	ENSG00000178772	CPN2
ENSCSAG00000018934	LRRC15	ENSG00000172061	LRRC15
ENSCSAG00000018935			
ENSCSAG00000018936	GP5	ENSG00000178732	GP5
ENSCSAG00000018937			
ENSCSAG00000018938	ASCL1	ENSG00000139352	ASCL1
ENSCSAG00000018939			
ENSCSAG00000018940			
ENSCSAG00000018941	MTERF2	ENSG00000120832	MTERF2
ENSCSAG00000018942	ASCL4	ENSG00000187855	ASCL4
ENSCSAG00000018943	TMEM119	ENSG00000183160	TMEM119
ENSCSAG00000018944	PHETA1	ENSG00000198324	PHETA1
ENSCSAG00000018945	HRK	ENSG00000135116	HRK
ENSCSAG00000018946			
ENSCSAG00000018947			
ENSCSAG00000018948		ENSG00000255398	HCAR3
ENSCSAG00000018948		ENSG00000182782	HCAR2
ENSCSAG00000018949	HCAR1	ENSG00000196917	HCAR1
ENSCSAG00000018950	SNRNP35	ENSG00000184209	SNRNP35
ENSCSAG00000018951	ZNF664	ENSG00000179195	ZNF664
ENSCSAG00000018952	FZD10	ENSG00000111432	FZD10
ENSCSAG00000018953			
ENSCSAG00000018954	CEND1	ENSG00000184524	CEND1
ENSCSAG00000018955	PRR33	ENSG00000283787	PRR33
ENSCSAG00000018956	ASCL2	ENSG00000183734	ASCL2
ENSCSAG00000018957	PHLDA2	ENSG00000181649	PHLDA2
ENSCSAG00000018958			
ENSCSAG00000018959	MRGPRG	ENSG00000182170	MRGPRG
ENSCSAG00000018960	MRGPRE	ENSG00000184350	MRGPRE
ENSCSAG00000018961		ENSG00000111704	NANOG
ENSCSAG00000018961		ENSG00000255192	NANOGP8
ENSCSAG00000018962	GPR152	ENSG00000175514	GPR152
ENSCSAG00000018963			
ENSCSAG00000018964			
ENSCSAG00000018965			
ENSCSAG00000018966	TAAR5	ENSG00000135569	TAAR5
ENSCSAG00000018967	TAAR6	ENSG00000146383	TAAR6
ENSCSAG00000018968	TMEM200A	ENSG00000164484	TMEM200A
ENSCSAG00000018969		ENSG00000069345	DNAJA2
ENSCSAG00000018970	RNF146	ENSG00000118518	RNF146
ENSCSAG00000018971	PLN	ENSG00000198523	PLN
ENSCSAG00000018972	TSPYL1	ENSG00000189241	TSPYL1
ENSCSAG00000018973	TSPYL4	ENSG00000187189	TSPYL4
ENSCSAG00000018974		ENSG00000251258	RFPL4B
ENSCSAG00000018974		ENSG00000281613	
ENSCSAG00000018975	GPR6	ENSG00000146360	GPR6
ENSCSAG00000018976		ENSG00000182180	MRPS16
ENSCSAG00000018977		ENSG00000182180	MRPS16
ENSCSAG00000018978	POU3F2	ENSG00000184486	POU3F2
ENSCSAG00000018979			
ENSCSAG00000018980	GPR63	ENSG00000112218	GPR63
ENSCSAG00000018981		ENSG00000135698	MPHOSPH6
ENSCSAG00000018982	CLDN20	ENSG00000171217	CLDN20
ENSCSAG00000018983		ENSG00000008324	SS18L2
ENSCSAG00000018984	GPR31	ENSG00000120436	GPR31
ENSCSAG00000018985	C6orf120	ENSG00000185127	C6orf120
ENSCSAG00000018986	MRPL36	ENSG00000171421	MRPL36
ENSCSAG00000018987	TAS2R1	ENSG00000169777	TAS2R1
ENSCSAG00000018988	BASP1	ENSG00000176788	BASP1
ENSCSAG00000018989		ENSG00000283988	TAF11L9
ENSCSAG00000018989		ENSG00000284042	TAF11L6
ENSCSAG00000018989		ENSG00000283740	TAF11L11
ENSCSAG00000018989		ENSG00000250782	TAF11L14
ENSCSAG00000018989		ENSG00000284234	TAF11L5
ENSCSAG00000018989		ENSG00000284283	TAF11L4
ENSCSAG00000018989		ENSG00000283776	TAF11L13
ENSCSAG00000018989		ENSG00000283967	TAF11L8
ENSCSAG00000018989		ENSG00000284465	TAF11L7
ENSCSAG00000018989		ENSG00000249156	TAF11L12
ENSCSAG00000018989		ENSG00000249662	LINC02218
ENSCSAG00000018989		ENSG00000284356	TAF11L10
ENSCSAG00000018989		ENSG00000284373	TAF11L2
ENSCSAG00000018989		ENSG00000284439	TAF11L3
ENSCSAG00000018990		ENSG00000268799	H3Y2
ENSCSAG00000018990		ENSG00000269466	H3Y1
ENSCSAG00000018991		ENSG00000283988	TAF11L9
ENSCSAG00000018991		ENSG00000284042	TAF11L6
ENSCSAG00000018991		ENSG00000283740	TAF11L11
ENSCSAG00000018991		ENSG00000250782	TAF11L14
ENSCSAG00000018991		ENSG00000284234	TAF11L5
ENSCSAG00000018991		ENSG00000284283	TAF11L4
ENSCSAG00000018991		ENSG00000283776	TAF11L13
ENSCSAG00000018991		ENSG00000283967	TAF11L8
ENSCSAG00000018991		ENSG00000284465	TAF11L7
ENSCSAG00000018991		ENSG00000249156	TAF11L12
ENSCSAG00000018991		ENSG00000249662	LINC02218
ENSCSAG00000018991		ENSG00000284356	TAF11L10
ENSCSAG00000018991		ENSG00000284373	TAF11L2
ENSCSAG00000018991		ENSG00000284439	TAF11L3
ENSCSAG00000018992		ENSG00000143314	MRPL24
ENSCSAG00000018993			
ENSCSAG00000018994	RXFP3	ENSG00000182631	RXFP3
ENSCSAG00000018995			
ENSCSAG00000018996			
ENSCSAG00000018997		ENSG00000100764	PSMC1
ENSCSAG00000018998			
ENSCSAG00000018999			
ENSCSAG00000019000		ENSG00000143621	ILF2
ENSCSAG00000019001	HSPB3	ENSG00000169271	HSPB3
ENSCSAG00000019002	GAPT	ENSG00000175857	GAPT
ENSCSAG00000019003	SMIM15	ENSG00000188725	SMIM15
ENSCSAG00000019004	LRRC70	ENSG00000186105	LRRC70
ENSCSAG00000019005	HTR1A	ENSG00000178394	HTR1A
ENSCSAG00000019006		ENSG00000086589	RBM22
ENSCSAG00000019007		ENSG00000128534	LSM8
ENSCSAG00000019008			
ENSCSAG00000019009			
ENSCSAG00000019010			
ENSCSAG00000019011			
ENSCSAG00000019012			
ENSCSAG00000019013			
ENSCSAG00000019014			
ENSCSAG00000019015		ENSG00000214736	TOMM6
ENSCSAG00000019016		ENSG00000162244	RPL29
ENSCSAG00000019017		ENSG00000122026	RPL21
ENSCSAG00000019018	RPRML	ENSG00000179673	RPRML
ENSCSAG00000019019	HEXIM1	ENSG00000186834	HEXIM1
ENSCSAG00000019020	FAM187A	ENSG00000214447	FAM187A
ENSCSAG00000019021	GJC1	ENSG00000182963	GJC1
ENSCSAG00000019022	FZD2	ENSG00000180340	FZD2
ENSCSAG00000019023			
ENSCSAG00000019024	ARL4D	ENSG00000175906	ARL4D
ENSCSAG00000019025	HSPB9	ENSG00000260325	HSPB9
ENSCSAG00000019026			
ENSCSAG00000019027	KRTAP16-1	ENSG00000212657	KRTAP16-1
ENSCSAG00000019028	KRTAP29-1	ENSG00000212658	KRTAP29-1
ENSCSAG00000019029		ENSG00000212724	KRTAP2-3
ENSCSAG00000019029		ENSG00000213417	KRTAP2-4
ENSCSAG00000019029		ENSG00000214518	KRTAP2-2
ENSCSAG00000019029		ENSG00000212725	KRTAP2-1
ENSCSAG00000019030		ENSG00000212724	KRTAP2-3
ENSCSAG00000019030		ENSG00000213417	KRTAP2-4
ENSCSAG00000019030		ENSG00000214518	KRTAP2-2
ENSCSAG00000019030		ENSG00000212725	KRTAP2-1
ENSCSAG00000019031		ENSG00000212724	KRTAP2-3
ENSCSAG00000019031		ENSG00000213417	KRTAP2-4
ENSCSAG00000019031		ENSG00000214518	KRTAP2-2
ENSCSAG00000019031		ENSG00000212725	KRTAP2-1
ENSCSAG00000019032		ENSG00000212724	KRTAP2-3
ENSCSAG00000019032		ENSG00000213417	KRTAP2-4
ENSCSAG00000019032		ENSG00000214518	KRTAP2-2
ENSCSAG00000019032		ENSG00000212725	KRTAP2-1
ENSCSAG00000019033	KRTAP1-4	ENSG00000204887	KRTAP1-4
ENSCSAG00000019034		ENSG00000221880	KRTAP1-3
ENSCSAG00000019034		ENSG00000188581	KRTAP1-1
ENSCSAG00000019034		ENSG00000221852	KRTAP1-5
ENSCSAG00000019035	KRTAP3-1	ENSG00000212901	KRTAP3-1
ENSCSAG00000019036		ENSG00000212900	KRTAP3-2
ENSCSAG00000019036		ENSG00000212899	KRTAP3-3
ENSCSAG00000019037		ENSG00000212900	KRTAP3-2
ENSCSAG00000019037		ENSG00000212899	KRTAP3-3
ENSCSAG00000019038	GJD3	ENSG00000183153	GJD3
ENSCSAG00000019039	NEUROD2	ENSG00000171532	NEUROD2
ENSCSAG00000019040	EPOP	ENSG00000273604	EPOP
ENSCSAG00000019041	SP6	ENSG00000189120	SP6
ENSCSAG00000019042	PRR15L	ENSG00000167183	PRR15L
ENSCSAG00000019043		ENSG00000214026	MRPL23
ENSCSAG00000019043		ENSG00000276345	
ENSCSAG00000019044	SOCS3	ENSG00000184557	SOCS3
ENSCSAG00000019045	CEP295NL	ENSG00000178404	CEP295NL
ENSCSAG00000019046	MYADML2	ENSG00000185105	MYADML2
ENSCSAG00000019047	TEX19	ENSG00000182459	TEX19
ENSCSAG00000019048	UTS2R	ENSG00000181408	UTS2R
ENSCSAG00000019049			
ENSCSAG00000019050	UCN3	ENSG00000178473	UCN3
ENSCSAG00000019051	CALML5	ENSG00000178372	CALML5
ENSCSAG00000019052	CALML3	ENSG00000178363	CALML3
ENSCSAG00000019053			
ENSCSAG00000019054		ENSG00000142541	RPL13A
ENSCSAG00000019055	RPP38	ENSG00000152464	RPP38
ENSCSAG00000019056		ENSG00000164978	NUDT2
ENSCSAG00000019057	SKIDA1	ENSG00000180592	SKIDA1
ENSCSAG00000019058	OTUD1	ENSG00000165312	OTUD1
ENSCSAG00000019059	THNSL1	ENSG00000185875	THNSL1
ENSCSAG00000019060			
ENSCSAG00000019061		ENSG00000089685	BIRC5
ENSCSAG00000019062		ENSG00000129559	NEDD8
ENSCSAG00000019063			
ENSCSAG00000019064			
ENSCSAG00000019065	OR11A1	ENSG00000204694	OR11A1
ENSCSAG00000019066			
ENSCSAG00000019067	OR12D3	ENSG00000112462	OR12D3
ENSCSAG00000019068	OR5V1	ENSG00000243729	OR5V1
ENSCSAG00000019069	OR14J1	ENSG00000204695	OR14J1
ENSCSAG00000019070		ENSG00000204700	OR2J2
ENSCSAG00000019070		ENSG00000204702	OR2J1
ENSCSAG00000019071	OR2J3	ENSG00000204701	OR2J3
ENSCSAG00000019072		ENSG00000204700	OR2J2
ENSCSAG00000019072		ENSG00000204702	OR2J1
ENSCSAG00000019073	OR2B3	ENSG00000204703	OR2B3
ENSCSAG00000019074	OR2W1	ENSG00000204704	OR2W1
ENSCSAG00000019075	NKAPL	ENSG00000189134	NKAPL
ENSCSAG00000019076	H2BC17	ENSG00000274641	H2BC17
ENSCSAG00000019077		ENSG00000287080	H3C3
ENSCSAG00000019078	H1-5	ENSG00000184357	H1-5
ENSCSAG00000019079	H2BC15	ENSG00000233822	H2BC15
ENSCSAG00000019080		ENSG00000196787	H2AC11
ENSCSAG00000019081	H2BC14	ENSG00000273703	H2BC14
ENSCSAG00000019082	H2AC14	ENSG00000276368	H2AC14
ENSCSAG00000019083			
ENSCSAG00000019084	ZNF391	ENSG00000124613	ZNF391
ENSCSAG00000019085	POM121L2	ENSG00000158553	POM121L2
ENSCSAG00000019086	H2BC12	ENSG00000197903	H2BC12
ENSCSAG00000019087	H2BC11	ENSG00000124635	H2BC11
ENSCSAG00000019088	ZNF322	ENSG00000181315	ZNF322
ENSCSAG00000019089		ENSG00000287080	H3C3
ENSCSAG00000019090	H1-3	ENSG00000124575	H1-3
ENSCSAG00000019091	H2AC7	ENSG00000196866	H2AC7
ENSCSAG00000019092	H1-4	ENSG00000168298	H1-4
ENSCSAG00000019093	H2AC6	ENSG00000180573	H2AC6
ENSCSAG00000019094		ENSG00000273802	H2BC8
ENSCSAG00000019095	H1-6	ENSG00000187475	H1-6
ENSCSAG00000019096	H1-2	ENSG00000187837	H1-2
ENSCSAG00000019097	H2BC3	ENSG00000276410	H2BC3
ENSCSAG00000019098	H2AC4	ENSG00000278463	H2AC4
ENSCSAG00000019099		ENSG00000273983	H3C8
ENSCSAG00000019099		ENSG00000275714	H3C1
ENSCSAG00000019100	H1-1	ENSG00000124610	H1-1
ENSCSAG00000019101	H2BC1	ENSG00000146047	H2BC1
ENSCSAG00000019102	H2AC1	ENSG00000164508	H2AC1
ENSCSAG00000019103	KAAG1	ENSG00000146049	KAAG1
ENSCSAG00000019104	HDGFL1	ENSG00000112273	HDGFL1
ENSCSAG00000019105	SOX4	ENSG00000124766	SOX4
ENSCSAG00000019106	NHLRC1	ENSG00000187566	NHLRC1
ENSCSAG00000019107		ENSG00000130811	EIF3G
ENSCSAG00000019108	RNF182	ENSG00000180537	RNF182
ENSCSAG00000019109	ERVFRD-1	ENSG00000244476	ERVFRD-1
ENSCSAG00000019110	PPP1R3G	ENSG00000219607	PPP1R3G
ENSCSAG00000019111	FAM50B	ENSG00000145945	FAM50B
ENSCSAG00000019112	FOXC1	ENSG00000054598	FOXC1
ENSCSAG00000019113	FOXQ1	ENSG00000164379	FOXQ1
ENSCSAG00000019114	BHLHA9	ENSG00000205899	BHLHA9
ENSCSAG00000019115			
ENSCSAG00000019116		ENSG00000122644	ARL4A
ENSCSAG00000019117			
ENSCSAG00000019118			
ENSCSAG00000019119	NXPH1	ENSG00000122584	NXPH1
ENSCSAG00000019120		ENSG00000242265	PEG10
ENSCSAG00000019121	SAMD9L	ENSG00000177409	SAMD9L
ENSCSAG00000019122	SAMD9	ENSG00000205413	SAMD9
ENSCSAG00000019123	FZD1	ENSG00000157240	FZD1
ENSCSAG00000019124	CLDN12	ENSG00000157224	CLDN12
ENSCSAG00000019125	TEX47	ENSG00000164645	TEX47
ENSCSAG00000019126		ENSG00000111057	KRT18
ENSCSAG00000019127	TMEM60	ENSG00000135211	TMEM60
ENSCSAG00000019128	CCDC71L	ENSG00000253276	CCDC71L
ENSCSAG00000019129	GPR22	ENSG00000172209	GPR22
ENSCSAG00000019130	LRRN3	ENSG00000173114	LRRN3
ENSCSAG00000019131	GPR85	ENSG00000164604	GPR85
ENSCSAG00000019132	RNF133	ENSG00000188050	RNF133
ENSCSAG00000019133	RNF148	ENSG00000235631	RNF148
ENSCSAG00000019134	TAS2R16	ENSG00000128519	TAS2R16
ENSCSAG00000019135	TMEM229A	ENSG00000234224	TMEM229A
ENSCSAG00000019136		ENSG00000120948	TARDBP
ENSCSAG00000019137	LRRC4	ENSG00000128594	LRRC4
ENSCSAG00000019138			
ENSCSAG00000019139		ENSG00000131732	ZCCHC9
ENSCSAG00000019140	KLF14	ENSG00000266265	KLF14
ENSCSAG00000019141			
ENSCSAG00000019142		ENSG00000198242	RPL23A
ENSCSAG00000019143			
ENSCSAG00000019144	TMEM140	ENSG00000146859	TMEM140
ENSCSAG00000019145			
ENSCSAG00000019146		ENSG00000125148	MT2A
ENSCSAG00000019147	CHRM2	ENSG00000181072	CHRM2
ENSCSAG00000019148			
ENSCSAG00000019149		ENSG00000182899	RPL35A
ENSCSAG00000019150	TAS2R3	ENSG00000127362	TAS2R3
ENSCSAG00000019151	TAS2R4	ENSG00000127364	TAS2R4
ENSCSAG00000019152	TAS2R5	ENSG00000127366	TAS2R5
ENSCSAG00000019153	TAS2R38	ENSG00000257138	TAS2R38
ENSCSAG00000019154			
ENSCSAG00000019155	TRBV30	ENSG00000237254	TRBV30
ENSCSAG00000019156	OR6V1	ENSG00000225781	OR6V1
ENSCSAG00000019157	TAS2R39	ENSG00000236398	TAS2R39
ENSCSAG00000019158			
ENSCSAG00000019159	TAS2R40	ENSG00000221937	TAS2R40
ENSCSAG00000019160	TAS2R60	ENSG00000185899	TAS2R60
ENSCSAG00000019161	TAS2R41	ENSG00000221855	TAS2R41
ENSCSAG00000019162			
ENSCSAG00000019163	OR2F2	ENSG00000221910	OR2F2
ENSCSAG00000019164	OR2F1	ENSG00000213215	OR2F1
ENSCSAG00000019165	PTPRCAP	ENSG00000213402	PTPRCAP
ENSCSAG00000019166		ENSG00000249222	ATP5MGL
ENSCSAG00000019166		ENSG00000167283	ATP5MG
ENSCSAG00000019167	CCDC87	ENSG00000182791	CCDC87
ENSCSAG00000019168			
ENSCSAG00000019169	CD248	ENSG00000174807	CD248
ENSCSAG00000019170	CCDC85B	ENSG00000175602	CCDC85B
ENSCSAG00000019171	TIGD3	ENSG00000173825	TIGD3
ENSCSAG00000019172	CDC42EP2	ENSG00000149798	CDC42EP2
ENSCSAG00000019173	ZNHIT2	ENSG00000174276	ZNHIT2
ENSCSAG00000019174	FLRT1	ENSG00000126500	FLRT1
ENSCSAG00000019175	CHRM1	ENSG00000168539	CHRM1
ENSCSAG00000019176	LRRN4CL	ENSG00000177363	LRRN4CL
ENSCSAG00000019177	LRRC10B	ENSG00000204950	LRRC10B
ENSCSAG00000019178	PTGDR2	ENSG00000183134	PTGDR2
ENSCSAG00000019179	OR4D9	ENSG00000172742	OR4D9
ENSCSAG00000019180	OR4D10	ENSG00000254466	OR4D10
ENSCSAG00000019181	OR5A1	ENSG00000172320	OR5A1
ENSCSAG00000019182	OR5A2	ENSG00000172324	OR5A2
ENSCSAG00000019183	OR5AN1	ENSG00000176495	OR5AN1
ENSCSAG00000019184	MPEG1	ENSG00000197629	MPEG1
ENSCSAG00000019185	OR5B21	ENSG00000198283	OR5B21
ENSCSAG00000019186	OR5B2	ENSG00000172365	OR5B2
ENSCSAG00000019187	OR10W1	ENSG00000172772	OR10W1
ENSCSAG00000019188		ENSG00000197887	OR1S2
ENSCSAG00000019188		ENSG00000280204	OR1S1
ENSCSAG00000019189	OR9Q1	ENSG00000186509	OR9Q1
ENSCSAG00000019190			
ENSCSAG00000019191	OR9I1	ENSG00000172377	OR9I1
ENSCSAG00000019192	OR9G4	ENSG00000172457	OR9G4
ENSCSAG00000019193			
ENSCSAG00000019194	OR8U1	ENSG00000172199	OR8U1
ENSCSAG00000019195	OR8J1	ENSG00000172487	OR8J1
ENSCSAG00000019196	OR8K1	ENSG00000150261	OR8K1
ENSCSAG00000019197	OR8K3	ENSG00000280314	OR8K3
ENSCSAG00000019198			
ENSCSAG00000019199	OR8J3	ENSG00000167822	OR8J3
ENSCSAG00000019200			
ENSCSAG00000019201	OR5D13	ENSG00000279761	OR5D13
ENSCSAG00000019202	OR4S2	ENSG00000174982	OR4S2
ENSCSAG00000019203	OR4C11	ENSG00000172188	OR4C11
ENSCSAG00000019204	OR4C13	ENSG00000258817	OR4C13
ENSCSAG00000019205	OR4S1	ENSG00000176555	OR4S1
ENSCSAG00000019206	OR4X2	ENSG00000172208	OR4X2
ENSCSAG00000019207	OR4B1	ENSG00000175619	OR4B1
ENSCSAG00000019208	C1QTNF4	ENSG00000172247	C1QTNF4
ENSCSAG00000019209			
ENSCSAG00000019210	CHRM4	ENSG00000180720	CHRM4
ENSCSAG00000019211	CHST1	ENSG00000175264	CHST1
ENSCSAG00000019212	LRRC4C	ENSG00000148948	LRRC4C
ENSCSAG00000019213	RAG2	ENSG00000175097	RAG2
ENSCSAG00000019214			
ENSCSAG00000019215	ZNF497	ENSG00000174586	ZNF497
ENSCSAG00000019216	ZNF837	ENSG00000152475	ZNF837
ENSCSAG00000019217	RNF225	ENSG00000269855	RNF225
ENSCSAG00000019218		ENSG00000169230	PRELID1
ENSCSAG00000019219	KCNA6	ENSG00000151079	KCNA6
ENSCSAG00000019220	KCNA1	ENSG00000111262	KCNA1
ENSCSAG00000019221	KCNA5	ENSG00000130037	KCNA5
ENSCSAG00000019222	LPAR5	ENSG00000184574	LPAR5
ENSCSAG00000019223	C3AR1	ENSG00000171860	C3AR1
ENSCSAG00000019224			
ENSCSAG00000019225	TAS2R7	ENSG00000121377	TAS2R7
ENSCSAG00000019226	TAS2R8	ENSG00000121314	TAS2R8
ENSCSAG00000019227	TAS2R9	ENSG00000121381	TAS2R9
ENSCSAG00000019228	TAS2R10	ENSG00000121318	TAS2R10
ENSCSAG00000019229	TAS2R13	ENSG00000212128	TAS2R13
ENSCSAG00000019230	TAS2R14	ENSG00000212127	TAS2R14
ENSCSAG00000019231	TAS2R50	ENSG00000212126	TAS2R50
ENSCSAG00000019232	TAS2R20	ENSG00000255837	TAS2R20
ENSCSAG00000019233		ENSG00000255374	TAS2R43
ENSCSAG00000019233		ENSG00000256436	TAS2R31
ENSCSAG00000019234		ENSG00000212124	TAS2R19
ENSCSAG00000019235	TAS2R42	ENSG00000186136	TAS2R42
ENSCSAG00000019236	GPR19	ENSG00000183150	GPR19
ENSCSAG00000019237			
ENSCSAG00000019238		ENSG00000270276	H4C15
ENSCSAG00000019239			
ENSCSAG00000019240	SMCO3	ENSG00000179256	SMCO3
ENSCSAG00000019241	C12orf60	ENSG00000182993	C12orf60
ENSCSAG00000019242	CAPZA3	ENSG00000177938	CAPZA3
ENSCSAG00000019243			
ENSCSAG00000019244	REP15	ENSG00000174236	REP15
ENSCSAG00000019245			
ENSCSAG00000019246		ENSG00000169371	SNUPN
